client_id,start,step_1,step_2,step_3,confirm
8111781,1,1,1,1,1
8111905,1,2,2,0,0
8112035,0,1,1,1,1
8112082,1,1,1,1,1
8112313,2,2,2,1,0
8112476,2,1,1,1,0
8112477,2,0,0,0,0
8112725,3,1,1,1,1
8112738,2,1,1,1,1
8112827,5,4,1,3,1
8112934,1,1,1,1,1
8112947,1,1,1,1,1
8113030,2,2,2,2,1
8113149,4,1,0,0,0
8113595,1,2,2,1,1
8113838,3,2,2,0,0
8113877,3,2,2,2,0
8114068,1,1,1,1,1
8114335,2,0,0,0,0
8114553,4,1,1,1,1
8114588,5,2,1,1,1
8114658,1,1,1,2,1
8114664,1,1,2,2,1
8114712,1,1,1,1,1
8114864,3,1,1,0,0
8114967,1,1,1,1,1
8115034,2,3,1,1,1
8115055,2,3,2,2,1
8115066,1,1,1,1,1
8115079,1,1,0,0,0
8115080,6,5,1,1,2
8115104,2,2,0,0,0
8115411,1,1,1,1,1
8115644,1,1,1,1,1
8115679,2,1,1,0,0
8116010,1,1,1,1,1
8116167,3,2,1,1,1
8116429,1,1,1,1,1
8116430,3,2,1,1,1
8116449,1,1,1,1,1
8116453,1,1,1,1,1
8116579,2,0,0,0,0
8116580,3,1,1,1,3
8116636,5,1,1,1,1
8116686,1,1,1,1,1
8117183,2,5,4,3,0
8117199,3,1,1,1,1
8117339,1,1,3,3,1
8117361,2,2,1,2,0
8117599,2,1,1,1,1
8117675,2,2,1,1,1
8117743,1,1,2,1,1
8117942,4,5,4,1,0
8118015,1,1,1,1,1
8118036,1,1,1,1,1
8118079,1,1,1,0,0
8118104,1,1,1,1,1
8118204,3,1,1,1,0
8118218,1,0,0,0,0
8118239,2,1,1,1,0
8118271,1,1,1,1,1
8118305,2,2,1,1,3
8118337,1,1,1,1,1
8118359,2,1,1,1,0
8118396,4,3,3,2,1
8118695,1,1,1,1,1
8119077,1,2,1,1,1
8119186,2,3,2,1,1
8119258,2,3,1,1,1
8119357,1,1,0,0,0
8119420,3,0,0,0,0
8119476,4,3,2,4,0
8119485,1,1,1,1,1
8119528,6,1,0,0,0
8119530,1,1,1,1,2
8119573,2,2,2,1,0
8119688,1,1,1,1,3
8119752,1,1,1,1,1
8119813,1,1,1,1,2
8119900,1,1,1,1,0
8120073,1,0,0,0,0
8120092,1,1,1,1,1
8120158,2,3,1,1,1
8120164,3,1,0,0,0
8120312,4,3,1,0,0
8120364,2,0,0,0,0
8120437,1,1,1,1,1
8120692,1,1,1,1,1
8120754,2,1,1,1,1
8120821,1,1,1,1,1
8120861,2,1,4,7,4
8120884,3,1,1,1,1
8120887,3,3,3,0,0
8120945,1,1,1,1,1
8120968,4,6,2,2,0
8121036,1,2,1,1,1
8121285,2,2,2,1,0
8121547,2,2,1,1,1
8121566,4,2,1,1,1
8121578,4,1,1,1,1
8121579,2,1,0,0,0
8121681,1,1,1,1,1
8121690,1,1,1,1,1
8122164,1,1,1,1,1
8122180,5,1,2,1,0
8122368,1,1,1,1,1
8122369,4,1,1,1,1
8122419,2,2,1,1,1
8122474,5,2,1,1,1
8122546,1,1,1,1,1
8122669,1,1,1,0,0
8122694,1,1,1,1,4
8122733,1,1,1,1,3
8122785,4,3,1,1,2
8122822,1,1,2,2,1
8122881,1,1,1,1,1
8123109,0,1,1,1,1
8123250,12,5,6,0,0
8123281,1,0,0,0,0
8123370,1,1,0,0,0
8123767,2,0,0,0,0
8123801,1,0,0,0,0
8123828,1,1,1,1,1
8123829,4,4,3,3,0
8123905,1,1,1,1,3
8124001,1,1,2,1,1
8124017,1,1,1,0,0
8124075,1,3,3,3,0
8124128,1,1,1,1,3
8124212,4,2,1,1,1
8124451,1,0,0,0,0
8124490,1,1,1,1,0
8124532,6,4,2,0,0
8124591,2,2,2,2,1
8124604,3,3,3,3,1
8124625,1,1,1,1,1
8124688,1,1,1,1,1
8124703,4,2,3,4,0
8124903,1,1,0,0,0
8125120,1,1,1,1,1
8125145,2,1,0,0,0
8125319,1,1,1,1,1
8125499,1,1,1,1,1
8125539,1,1,1,1,1
8125631,1,1,1,1,1
8125661,1,1,1,1,1
8125662,1,1,1,1,1
8125715,1,1,1,1,1
8125772,1,1,1,1,3
8125808,8,1,0,0,0
8125841,2,0,0,0,0
8125953,2,2,1,1,1
8126003,2,1,1,1,1
8126014,4,0,0,0,0
8126307,2,2,1,1,1
8126320,1,1,1,1,1
8126325,1,1,1,1,1
8126348,1,1,1,1,1
8126428,1,1,1,1,1
8126572,4,3,3,3,2
8126585,2,2,1,1,1
8126871,2,1,1,1,1
8126956,1,1,1,1,1
8127073,2,1,1,1,1
8127091,5,3,3,3,0
8127172,1,1,2,3,1
8127197,1,0,0,0,0
8127199,3,3,2,2,1
8127212,1,2,2,1,1
8127221,3,1,1,0,0
8127223,2,2,1,0,0
8127586,3,2,1,1,0
8127691,1,1,1,1,1
8127825,1,1,1,1,2
8127966,1,0,0,0,0
8127978,1,1,1,1,6
8127983,1,1,1,1,1
8128128,1,1,0,0,0
8128167,3,2,1,1,2
8128178,1,0,0,0,0
8128191,1,3,3,2,1
8128275,2,2,1,1,1
8128397,2,2,2,1,0
8128538,1,1,1,1,1
8128667,2,3,2,1,2
8128680,1,1,1,2,4
8128686,2,2,1,1,1
8128770,1,1,1,1,1
8128775,1,1,1,1,1
8128914,5,3,2,1,1
8128924,1,1,2,1,1
8128945,2,3,3,2,9
8129007,1,1,1,1,1
8129162,2,1,2,3,1
8129206,4,3,3,0,0
8129250,4,1,1,1,2
8129286,8,5,6,2,0
8129324,1,1,1,1,1
8129452,4,2,0,0,0
8129471,1,3,1,1,2
8129690,2,2,2,1,0
8129727,1,1,1,1,2
8129844,1,1,1,1,2
8129934,1,1,1,1,0
8130154,3,1,1,2,0
8130163,1,1,1,1,2
8130167,3,1,0,0,0
8130197,5,2,3,1,1
8130211,1,0,0,0,0
8130373,2,1,1,1,1
8130441,2,0,0,0,0
8130515,1,1,1,1,2
8130546,3,2,3,1,0
8130701,2,1,1,0,0
8130724,4,0,0,0,0
8130882,1,1,1,1,4
8130914,4,1,1,1,1
8130967,4,3,4,3,7
8131034,5,3,2,1,1
8131285,1,1,1,1,0
8131335,1,2,1,1,1
8131412,1,1,1,1,4
8131438,1,3,4,2,5
8131468,2,1,0,0,0
8131636,1,1,1,1,1
8131771,4,2,1,1,1
8131816,1,0,0,0,0
8131898,1,1,1,1,1
8132181,1,1,2,2,1
8132212,1,1,1,1,1
8132288,2,2,1,1,1
8132297,2,1,0,0,0
8132370,2,0,0,0,0
8132776,2,3,1,1,1
8132816,0,1,1,1,1
8132819,1,1,1,0,0
8132874,0,1,1,1,1
8132918,2,0,0,0,0
8132994,2,0,0,0,0
8133044,2,1,1,1,1
8133071,1,1,1,1,2
8133214,4,5,2,0,0
8133266,0,0,0,0,6
8133289,1,1,1,1,1
8133410,3,2,1,1,2
8133478,2,0,0,0,0
8133512,1,1,1,1,1
8133607,1,1,2,3,1
8133621,1,0,0,0,0
8133708,2,1,1,2,0
8133761,1,1,1,1,1
8133969,1,1,4,4,1
8133973,1,1,1,1,2
8134302,2,0,0,0,0
8134452,1,0,0,0,0
8134612,2,1,1,1,1
8134722,1,1,1,1,1
8134734,2,1,1,1,1
8134743,0,1,1,1,1
8134786,1,1,1,1,1
8134838,1,1,1,1,0
8134890,1,2,1,0,0
8134938,1,1,1,1,1
8135120,2,2,1,1,1
8135222,1,1,2,1,1
8135236,1,1,1,1,1
8135315,1,2,2,1,1
8135448,1,1,1,1,1
8135457,1,1,1,1,1
8135589,1,1,0,0,0
8135608,1,0,0,0,0
8135661,1,1,1,1,2
8135714,2,1,2,2,1
8135816,1,0,0,0,0
8135873,1,1,1,1,2
8135884,1,1,1,1,3
8135997,3,3,1,1,2
8136032,2,2,1,1,1
8136078,3,2,1,1,1
8136175,1,0,0,0,0
8136342,1,0,0,0,0
8136408,1,1,1,1,10
8136918,3,1,1,1,1
8136959,1,1,1,1,1
8137000,1,2,4,1,1
8137117,1,1,1,1,3
8137173,6,3,3,3,0
8137187,2,2,1,1,1
8137215,1,1,1,1,1
8137322,1,1,1,1,1
8137416,3,0,0,0,0
8137724,1,1,1,1,1
8138023,3,2,1,1,1
8138044,5,0,0,0,0
8138046,3,0,0,0,0
8138136,1,1,1,1,0
8138174,1,1,1,1,2
8138313,1,2,2,2,1
8138465,1,1,1,1,1
8138506,2,0,0,0,0
8138517,3,2,1,1,1
8138710,2,1,1,1,1
8138725,2,1,1,1,1
8138782,2,1,1,1,1
8138890,2,2,3,1,1
8139001,1,1,1,1,1
8139214,3,2,2,1,4
8139367,3,2,0,0,0
8139389,1,2,1,1,1
8139401,1,1,1,1,1
8139498,2,1,0,0,0
8139629,1,1,1,1,1
8139677,1,1,1,1,1
8139744,3,2,1,1,1
8139782,2,1,0,0,0
8139839,1,2,2,1,1
8139858,1,1,1,1,1
8139916,3,1,1,0,0
8139936,1,1,1,1,3
8140069,1,1,1,1,1
8140196,2,1,1,1,1
8140256,1,1,0,0,0
8140262,3,2,2,1,1
8140348,1,1,1,0,0
8140578,1,1,1,1,2
8140663,2,2,2,2,1
8140680,1,1,1,1,3
8140728,2,2,2,1,1
8140764,2,2,1,1,1
8140919,1,0,0,0,0
8141083,4,0,0,0,0
8141090,1,2,2,1,1
8141421,4,4,3,2,2
8141440,4,1,1,1,1
8141488,2,2,2,0,0
8141577,1,1,1,1,1
8141724,1,1,1,1,1
8141743,1,1,1,1,1
8141767,3,2,2,2,1
8141918,2,1,0,0,0
8142042,1,1,1,1,1
8142100,2,0,0,0,0
8142235,2,2,1,1,4
8142243,3,3,1,1,0
8142299,4,2,1,1,2
8142398,1,1,1,1,1
8142416,2,0,0,0,0
8142514,1,1,1,1,1
8142528,5,5,2,1,1
8142623,1,1,0,0,0
8142716,5,1,1,1,1
8142861,2,1,1,1,1
8142891,3,1,1,1,1
8142946,0,0,0,0,2
8143010,1,1,1,1,1
8143131,1,0,0,0,0
8143211,6,2,1,1,1
8143287,1,1,1,1,1
8143405,1,1,1,1,1
8143738,1,1,1,1,1
8143790,1,0,0,0,0
8143876,2,2,1,1,1
8143894,2,0,0,0,0
8143922,4,2,1,1,1
8143975,1,3,2,2,1
8144018,1,1,1,1,1
8144074,1,1,1,1,1
8144126,1,1,1,1,1
8144296,2,2,2,1,0
8144510,1,1,1,1,1
8144587,1,1,1,1,1
8144750,1,0,0,0,0
8144782,2,4,2,1,1
8144783,1,1,1,1,1
8144784,1,1,1,1,1
8144798,1,1,1,0,0
8144863,3,3,3,2,1
8145037,1,2,2,2,1
8145151,1,1,1,1,1
8145262,1,1,1,1,4
8145392,1,1,1,1,1
8145407,3,2,1,1,1
8145627,1,3,2,1,1
8145678,1,1,1,1,3
8145680,1,1,1,1,2
8145750,3,2,3,4,4
8145768,1,1,1,0,0
8145772,3,3,1,1,1
8145789,1,1,3,3,1
8145829,1,1,1,1,1
8145890,3,1,0,0,0
8146151,3,3,2,1,1
8146269,1,1,1,1,1
8146385,1,1,0,0,0
8146466,2,2,1,1,1
8146476,1,1,1,1,4
8146506,4,2,2,1,0
8146647,1,0,0,0,0
8146764,1,1,1,1,1
8146912,1,1,0,0,0
8147082,2,1,1,1,1
8147254,1,1,1,1,1
8147308,4,1,1,1,1
8147319,2,1,0,0,0
8147545,1,1,2,4,1
8147700,1,1,1,1,1
8147917,5,1,1,1,1
8147931,1,1,1,1,1
8147979,1,1,1,2,1
8148127,1,1,1,1,1
8148130,3,2,1,1,0
8148212,1,1,1,1,1
8148299,2,1,1,1,1
8148413,2,1,1,1,2
8148423,2,2,2,2,1
8148439,1,2,2,1,1
8148505,3,1,1,1,2
8148520,1,1,1,1,1
8148815,1,1,1,1,1
8148869,5,3,1,1,1
8148981,3,2,2,3,2
8149214,1,1,1,1,1
8149335,1,1,1,1,1
8149471,3,5,7,5,1
8149559,2,2,1,1,1
8149613,2,4,1,2,0
8149689,1,1,1,1,1
8149715,1,1,1,1,4
8149723,1,1,1,1,1
8149746,2,0,0,0,0
8149860,1,0,0,0,0
8149895,2,1,1,1,0
8149955,1,1,1,1,1
8149963,2,0,0,0,0
8150031,1,1,1,1,1
8150060,2,0,0,0,0
8150136,1,1,1,1,1
8150179,1,0,0,0,0
8150252,1,1,1,1,1
8150306,1,1,0,1,2
8150374,3,7,6,3,1
8150387,2,1,0,0,0
8150502,1,0,0,0,0
8150511,2,3,4,3,0
8150652,1,1,1,1,1
8150683,1,1,1,1,3
8150689,1,1,1,1,2
8150867,1,1,1,1,0
8150905,1,1,0,0,0
8150913,1,2,2,1,1
8151029,14,3,7,4,0
8151104,1,1,1,1,1
8151111,2,0,0,0,0
8151204,2,0,0,0,0
8151233,1,1,1,1,2
8151536,1,1,1,1,1
8151605,5,1,1,1,1
8151649,2,3,1,0,0
8151693,3,1,1,1,1
8151710,1,1,1,1,1
8151855,1,1,1,1,1
8151991,2,2,1,0,0
8152115,1,1,1,1,1
8152129,2,2,2,2,1
8152130,2,2,1,1,2
8152197,1,1,1,1,1
8152448,1,1,1,1,1
8152531,1,1,1,1,1
8152690,1,1,1,1,1
8152773,4,1,1,1,3
8152789,2,1,1,1,1
8152809,2,1,1,1,0
8152883,2,2,1,1,4
8152890,1,0,0,0,0
8153016,1,1,1,1,1
8153088,1,1,1,1,1
8153091,1,2,2,1,1
8153271,1,1,0,0,0
8153325,2,2,1,1,1
8153393,1,1,0,0,0
8153419,1,1,1,1,1
8153875,1,1,1,1,1
8154097,1,1,1,1,1
8154175,4,2,2,1,0
8154248,1,3,2,1,2
8154299,3,2,1,1,4
8154348,4,0,0,0,0
8154462,1,1,1,1,2
8154471,1,1,1,1,2
8154663,1,0,0,0,0
8155004,1,1,1,1,1
8155111,1,1,1,1,1
8155271,1,1,1,1,3
8155386,0,0,0,1,1
8155528,5,5,5,2,1
8155623,1,0,0,0,0
8155653,1,1,1,1,1
8155757,1,1,1,1,1
8155787,2,0,0,0,0
8155801,1,1,1,1,1
8155951,3,0,0,0,0
8156103,1,1,1,1,1
8156123,5,6,2,0,0
8156335,2,1,1,0,0
8156436,5,2,2,2,0
8156549,6,2,3,5,0
8156551,3,2,1,1,0
8156691,2,1,1,1,1
8156741,2,2,2,1,1
8156778,1,1,1,1,1
8156865,2,0,0,0,0
8156943,1,1,1,1,1
8156966,1,1,1,1,1
8156996,1,0,0,0,0
8157020,3,3,1,1,0
8157088,1,1,1,1,1
8157247,4,4,2,1,0
8157655,1,1,1,1,1
8157741,1,0,0,0,0
8157748,2,2,1,1,1
8157893,0,0,0,0,1
8157907,1,1,1,1,1
8158004,1,1,1,1,1
8158047,2,1,1,1,1
8158159,1,2,1,1,2
8158201,3,1,1,0,0
8158255,1,0,0,0,0
8158266,1,0,0,0,0
8158270,4,0,0,0,0
8158401,1,1,1,2,3
8158489,1,1,1,1,1
8158525,1,1,1,1,1
8158588,1,2,2,1,1
8158599,1,1,1,1,1
8158733,3,2,1,1,2
8159013,3,0,0,0,0
8159312,1,1,1,1,1
8159518,1,1,1,1,1
8159598,2,1,0,0,0
8159827,1,1,1,1,0
8159840,1,1,1,1,1
8159854,6,1,1,1,0
8159879,3,2,2,0,0
8159975,1,1,1,1,1
8160088,3,0,0,0,0
8160451,2,2,1,1,0
8160510,1,1,1,1,1
8160549,7,2,2,5,1
8160652,4,3,1,1,0
8160790,1,2,2,0,0
8161011,1,1,1,1,1
8161046,2,0,0,0,0
8161095,1,1,1,1,1
8161244,1,1,1,1,1
8161337,3,0,0,0,0
8161448,4,2,4,3,1
8161465,1,3,2,1,1
8161498,5,5,3,2,0
8161704,6,4,4,1,0
8161841,6,2,2,1,1
8161973,2,2,0,0,1
8162050,5,1,1,1,2
8162066,1,1,2,4,1
8162191,1,1,1,1,1
8162225,1,1,1,1,1
8162270,1,0,0,0,0
8162348,1,1,1,1,1
8162414,1,1,1,1,1
8162449,1,1,0,0,0
8162522,3,0,0,0,0
8162910,1,0,0,0,0
8163023,1,1,1,1,1
8163068,4,2,1,1,1
8163202,3,1,1,2,0
8163375,1,1,1,1,1
8163384,1,1,1,1,1
8163507,1,1,1,1,1
8163527,1,1,1,1,1
8163566,2,1,0,0,0
8163594,4,3,2,2,1
8163610,1,1,1,1,0
8163755,1,1,2,2,1
8163788,7,1,0,0,0
8163796,1,2,2,1,1
8163806,1,0,0,0,0
8163865,1,1,1,1,1
8163897,2,2,1,1,1
8163927,1,5,1,1,1
8163976,1,1,1,1,1
8164042,3,1,1,1,1
8164122,9,4,0,0,0
8164174,1,1,1,1,1
8164319,3,4,1,1,1
8164330,1,1,1,1,1
8164334,2,0,0,0,0
8164408,1,1,1,1,1
8164412,1,0,0,0,0
8164502,3,2,0,0,0
8164547,1,1,1,1,1
8164602,2,1,1,1,1
8164635,1,2,2,1,2
8164670,1,2,2,1,3
8164871,2,1,1,1,1
8164889,5,1,2,2,1
8164948,1,2,1,1,1
8164977,2,2,2,0,0
8165001,10,1,0,0,0
8165082,1,1,1,1,1
8165113,1,1,1,1,1
8165172,1,1,1,1,1
8165248,5,2,2,1,1
8165291,1,2,2,2,1
8165314,1,1,1,1,1
8165374,1,1,1,1,1
8165426,3,3,2,2,1
8165565,1,1,1,1,1
8165778,1,1,1,1,1
8165812,2,2,1,1,1
8165838,1,1,1,1,1
8165840,2,2,2,1,1
8165845,4,1,1,1,2
8165914,1,1,1,1,2
8166119,2,4,5,1,0
8166246,4,3,1,1,1
8166306,4,2,1,1,1
8166361,1,1,1,1,1
8166540,1,1,1,1,1
8166616,1,1,0,0,0
8166702,3,1,1,1,1
8166970,1,1,1,1,1
8167124,1,1,1,1,4
8167168,3,0,0,0,0
8167208,2,2,1,1,1
8167246,1,1,1,1,1
8167376,3,4,1,0,0
8167393,1,4,3,2,1
8167679,1,1,1,1,1
8167770,1,0,0,0,0
8167785,1,1,1,1,1
8167786,2,1,1,1,1
8167818,9,3,1,1,23
8167859,1,2,2,1,8
8167904,1,1,1,1,0
8167939,2,1,2,2,1
8168349,4,2,2,1,0
8168436,1,1,1,1,1
8168445,3,1,1,1,1
8168616,3,1,1,1,0
8168710,2,1,1,1,1
8168786,1,3,1,2,1
8169008,3,2,1,1,1
8169044,1,1,1,1,3
8169089,2,2,1,1,1
8169132,1,1,1,1,3
8169208,5,1,1,1,0
8169271,1,1,1,1,4
8169366,2,1,0,0,0
8169412,1,1,1,1,0
8169518,2,4,4,2,1
8169559,1,1,1,1,1
8169732,1,1,1,1,1
8169750,1,1,1,1,1
8170063,3,3,2,2,1
8170103,4,2,1,1,1
8170136,3,0,0,0,0
8170143,2,1,1,1,1
8170164,6,0,0,0,0
8170199,1,1,0,0,0
8170260,2,2,0,0,0
8170314,4,4,2,1,1
8170322,1,1,1,1,1
8170337,1,1,1,1,1
8170460,2,3,2,1,1
8170493,1,0,0,0,0
8170511,1,1,1,1,2
8170540,2,0,0,0,0
8170557,3,1,2,1,0
8170767,2,1,1,1,1
8170819,1,1,1,1,1
8170871,5,4,4,4,3
8171000,2,2,1,1,1
8171042,3,1,1,1,4
8171174,1,1,0,0,0
8171181,1,1,1,1,1
8171226,5,1,1,1,1
8171334,1,1,1,1,1
8171347,2,1,1,1,0
8171457,2,3,1,1,1
8171532,2,1,1,1,0
8171782,0,0,0,0,2
8171851,1,1,1,1,1
8171854,2,0,0,0,0
8171936,3,0,0,0,0
8171972,1,1,1,1,2
8172137,1,1,1,1,1
8172224,4,4,2,0,0
8172285,3,3,2,2,1
8172319,1,1,1,1,1
8172442,1,1,2,2,1
8172456,2,1,1,1,1
8172822,6,2,2,0,0
8172977,3,2,0,0,0
8173039,4,4,1,1,1
8173101,1,1,1,1,1
8173142,3,1,1,1,7
8173193,1,0,0,0,0
8173337,1,1,1,1,1
8173417,1,1,1,1,1
8173437,1,1,1,1,1
8173549,2,2,1,1,2
8173583,1,1,1,1,1
8173759,1,2,6,6,2
8173771,1,1,1,3,1
8173859,2,2,1,1,2
8174002,1,1,1,1,1
8174009,3,2,1,1,1
8174132,4,2,2,1,3
8174273,2,1,1,1,1
8174424,1,1,1,1,1
8174688,1,1,1,1,1
8174726,8,2,2,0,0
8174731,2,2,2,1,1
8174867,1,1,1,1,1
8175037,1,2,2,1,1
8175141,2,2,2,1,1
8175149,1,2,2,1,0
8175270,2,2,1,1,1
8175359,1,1,1,1,1
8175396,1,1,1,1,1
8175407,2,1,1,1,1
8175527,1,1,1,1,3
8175549,1,1,1,0,0
8175591,2,1,1,1,1
8175603,2,2,3,1,0
8175699,2,0,0,0,0
8175830,3,2,1,1,1
8175874,1,1,1,1,1
8176084,1,0,0,0,0
8176161,1,2,2,0,0
8176371,1,0,0,0,0
8176430,1,1,2,3,1
8176472,1,1,1,1,1
8176489,1,1,1,1,1
8176637,2,3,2,1,1
8176768,1,1,1,1,1
8176861,1,1,1,1,0
8176971,6,2,1,1,0
8176987,1,0,0,0,0
8177035,3,1,1,1,1
8177228,2,1,1,1,2
8177385,1,1,1,3,2
8177492,4,0,0,0,0
8177555,3,1,1,3,1
8177570,1,1,1,1,1
8177631,4,0,0,0,0
8177810,2,2,1,1,1
8177814,1,1,1,1,1
8177885,2,3,2,2,1
8177941,1,1,1,1,1
8177987,4,2,1,1,1
8178009,1,0,0,0,0
8178233,1,1,1,1,1
8178255,1,1,1,1,1
8178404,3,3,2,2,3
8178460,2,0,0,0,0
8178476,3,1,1,0,0
8178567,4,1,1,1,0
8178612,1,1,1,1,1
8178704,7,5,6,2,1
8178744,1,1,1,1,1
8178916,1,0,0,0,0
8179022,2,2,1,1,1
8179217,1,1,1,1,1
8179225,1,1,2,0,0
8179278,4,1,1,1,1
8179323,2,2,0,0,0
8179399,1,1,1,1,1
8179401,1,1,1,1,1
8179513,1,0,0,0,0
8179538,1,1,1,1,1
8179722,1,0,0,0,0
8179812,8,6,2,0,0
8179872,3,2,1,0,0
8179892,1,1,1,1,3
8180028,5,3,2,2,1
8180165,6,6,3,2,1
8180196,3,0,0,0,0
8180244,1,0,0,0,0
8180271,1,0,0,0,0
8180297,1,2,2,1,1
8180311,1,1,1,1,1
8180384,1,1,2,2,2
8180388,8,3,6,4,0
8180494,1,1,0,0,0
8180590,1,1,1,1,1
8180610,1,1,1,1,4
8180725,2,2,1,0,0
8180806,5,1,1,1,1
8180878,1,0,0,0,0
8180884,1,0,0,0,0
8180911,1,1,1,1,1
8180998,2,2,2,2,1
8181298,1,1,1,1,1
8181441,2,1,0,0,0
8181596,3,1,1,1,1
8181602,1,1,1,1,1
8181663,2,1,1,1,1
8181690,3,2,2,0,0
8181698,2,2,2,2,1
8181732,1,1,2,2,1
8181803,1,0,1,1,0
8181949,3,1,1,1,1
8181965,1,1,1,1,1
8181998,1,1,1,1,1
8182003,2,3,2,2,1
8182025,1,1,2,2,4
8182090,1,1,1,1,0
8182185,3,4,2,1,0
8182204,1,1,1,1,1
8182387,1,1,1,1,2
8182490,1,1,1,1,1
8182551,2,0,0,0,0
8182672,2,3,0,0,0
8182692,1,1,1,1,1
8182707,2,2,2,2,1
8182766,1,1,2,2,1
8182782,1,1,1,1,2
8182784,1,1,1,1,5
8182939,2,1,1,1,0
8182943,5,1,0,0,0
8183191,1,1,1,1,1
8183424,4,2,0,0,0
8183466,1,0,0,0,0
8183731,1,0,0,0,0
8183780,1,1,1,1,1
8183843,1,1,1,1,1
8183994,1,1,1,1,1
8184004,1,1,1,1,1
8184035,2,1,1,1,1
8184065,0,1,1,1,1
8184069,1,1,0,0,0
8184148,1,1,2,2,0
8184181,4,3,2,2,1
8184247,3,3,1,1,1
8184304,5,2,1,1,2
8184463,2,2,1,1,1
8184483,6,2,3,1,1
8184546,2,0,0,0,0
8184760,1,1,1,1,1
8185117,3,0,0,0,0
8185130,4,3,2,1,1
8185135,1,1,1,1,1
8185189,1,1,1,0,0
8185256,3,2,1,1,2
8185272,1,1,1,1,1
8185394,6,4,2,2,3
8185425,3,2,2,2,1
8185696,1,1,1,1,1
8185754,1,1,1,1,2
8185907,5,4,3,1,0
8185916,2,1,1,0,0
8185919,1,1,1,1,1
8185935,1,1,1,1,1
8186011,4,4,4,2,0
8186129,1,1,1,1,1
8186151,2,1,1,1,1
8186274,1,1,0,0,0
8186750,4,2,1,1,1
8186786,1,1,0,0,0
8186943,1,1,1,1,1
8187063,1,0,0,0,0
8187091,3,1,1,1,1
8187143,3,1,1,0,0
8187195,1,0,0,0,0
8187299,1,1,1,1,1
8187392,1,3,2,3,0
8187407,2,2,2,0,0
8187423,1,1,0,0,0
8187470,1,1,2,2,4
8187622,8,4,4,5,0
8187623,1,1,1,1,2
8187634,1,1,1,1,3
8187750,2,1,1,1,1
8187846,2,1,1,1,1
8187863,2,2,1,1,1
8187908,1,1,1,1,1
8187972,5,1,2,2,0
8188076,1,1,1,1,1
8188290,1,1,1,3,1
8188314,2,2,1,1,1
8188442,2,0,0,0,0
8188451,1,0,0,0,0
8188503,1,1,1,1,1
8188550,1,1,1,1,1
8188584,1,1,1,1,1
8188592,4,2,1,1,1
8188609,1,1,1,1,1
8188670,3,3,2,2,1
8188713,1,1,1,1,1
8188833,1,1,1,1,1
8188855,1,1,1,1,1
8188974,1,1,2,4,4
8188992,4,2,1,1,1
8189001,2,2,0,0,0
8189026,1,1,1,1,2
8189071,2,2,1,1,2
8189082,1,1,1,1,1
8189269,1,1,1,1,1
8189479,1,1,1,1,1
8189521,1,1,0,0,0
8189543,1,1,1,1,0
8189577,1,1,1,1,1
8189709,5,2,1,1,0
8189712,4,2,1,1,1
8189770,1,1,1,1,2
8189939,1,1,1,1,1
8190031,6,4,2,1,1
8190050,3,2,3,1,0
8190057,2,1,1,1,1
8190159,1,1,1,1,4
8190179,1,1,1,1,1
8190190,2,3,2,0,0
8190214,1,1,1,1,1
8190517,2,2,1,1,3
8190685,4,3,3,2,3
8190779,1,1,1,1,2
8190789,3,2,1,1,1
8190890,1,1,1,1,1
8191011,1,1,1,1,1
8191025,1,1,1,1,1
8191168,1,1,2,2,1
8191326,1,1,1,1,1
8191330,1,1,2,2,1
8191345,3,2,1,1,1
8191449,1,1,1,1,1
8191466,4,3,2,2,1
8191544,1,1,1,1,2
8191606,2,1,1,1,0
8191705,4,1,1,1,1
8191763,1,1,1,1,8
8191809,2,3,2,2,1
8191811,1,1,2,2,1
8191854,1,1,1,1,1
8191942,1,2,1,1,1
8192130,1,0,0,0,0
8192379,2,2,1,1,1
8192504,2,3,3,2,1
8192711,3,2,0,0,0
8192981,2,1,1,0,0
8193001,2,1,1,1,2
8193034,1,1,1,1,1
8193081,1,1,1,1,1
8193148,2,2,2,3,1
8193155,3,0,0,0,0
8193277,4,2,1,0,0
8193293,2,2,1,1,1
8193663,1,1,1,1,1
8193841,1,1,1,1,1
8193865,1,1,1,1,1
8193945,1,1,1,1,1
8194132,1,1,1,1,1
8194155,5,0,0,0,0
8194558,2,0,0,0,0
8194686,1,1,1,1,1
8194847,1,0,0,0,0
8194866,3,0,0,0,0
8194996,3,1,1,1,1
8195165,3,3,1,1,1
8195227,3,2,2,1,1
8195239,1,1,1,1,1
8195272,1,1,1,1,1
8195509,1,0,0,0,0
8195535,2,0,0,0,0
8195566,1,1,1,1,1
8195973,1,1,0,0,0
8196104,1,1,1,1,1
8196373,1,1,1,1,1
8196418,2,2,2,2,1
8196466,1,1,1,1,1
8196602,1,1,1,1,0
8196637,2,2,1,1,1
8196687,3,3,1,1,1
8196890,1,1,1,1,1
8196963,1,2,1,0,0
8197052,3,2,1,1,3
8197150,3,3,2,2,1
8197173,1,1,1,1,1
8197225,2,1,1,1,1
8197235,1,1,1,1,1
8197409,2,1,1,0,0
8197472,1,0,0,0,0
8197609,1,0,0,0,0
8197706,1,1,1,1,1
8197920,1,1,1,1,1
8197967,1,1,1,1,1
8197996,3,2,1,1,1
8198073,1,1,1,1,1
8198121,1,1,1,1,2
